img cs-avg cs-std h-avg h-std l-avg l-std shsl-avg shsl-std shsv-avg shsv-std v-avg v-std
vam_jagan_2009BX3747 92.632266 61.333852 46.657950 65.476109 110.964833 56.667271 147.706909 74.103822 152.822109 73.566079 157.259721 70.578423
vam_jagan_2009BX3749 98.406626 60.319039 41.281653 60.110025 113.304008 54.498900 150.232140 70.805678 157.344104 72.205135 162.497929 65.565232
vam_jagan_2009BX4159 94.943925 47.166038 31.716332 49.730187 117.087203 60.825121 173.178422 72.886020 155.136044 56.954851 164.509377 75.170138
vam_kesav_2009BX3656 92.422261 46.867377 31.959296 48.602891 121.613282 58.600873 161.659943 68.835229 151.774775 68.102574 167.812413 66.729838
vam_kesav_2009BX3666 105.922632 55.455790 39.536296 57.056439 131.254454 56.137306 174.145891 78.686562 147.505974 61.297546 184.189070 72.083173
vam_kesav_2009BX3667 98.050350 54.306826 40.388185 58.740029 129.039572 59.156919 166.249747 73.489567 142.815176 60.112523 178.058507 74.511696
vam_kesav_2009BX3674 83.084992 53.067990 38.845580 60.034713 123.017552 61.907238 141.820783 68.214601 132.658481 66.820558 164.570313 73.189260
vam_kesav_2009BX3675 82.060780 47.296587 34.284680 52.237495 123.031457 56.617687 133.020609 61.704868 134.524993 65.712872 164.073951 61.817561
vam_kesav_2009BX3684 84.399957 58.560179 46.949251 63.326515 132.556347 55.750882 140.544046 89.248516 118.977161 67.937492 174.735690 71.438386
vam_kesav_2009BX3706 70.369400 45.108586 32.882292 41.762193 127.916542 56.739942 115.139234 64.668959 112.808288 59.363933 163.123726 65.776266
vam_kesav_2009BX3707 96.311225 53.579462 32.398525 38.890150 127.789173 51.765624 148.143108 71.631259 140.918559 64.431140 175.944506 63.543813
vam_kesav_2009BX3709 69.052206 53.576194 39.290260 44.378300 108.904877 58.910375 113.902791 69.021357 121.366993 66.927975 143.443746 74.434831
vam_kesav_2009BX3715 85.240529 60.432211 39.990274 47.371308 119.437635 65.146470 149.200003 79.682709 136.709018 70.618340 162.051102 80.950078
vam_kesav_2009BX3717 100.623754 56.793092 32.951887 38.125846 132.461647 61.410414 176.681233 74.530829 146.930192 65.080032 182.732454 75.051343
vam_kesav_2009BX3719 99.176421 50.288287 25.990818 35.805062 135.086844 52.026205 152.806872 65.586288 139.786912 57.101675 184.687864 63.387845
vam_kesav_2009BX3721 94.619261 56.371876 49.971981 72.159636 126.350138 55.180296 149.672795 74.824919 140.886428 66.427717 173.656721 67.070524
vam_kesav_2009BX3724 92.266656 54.011947 37.027352 51.373228 131.458696 60.820020 158.673665 78.754759 131.760176 54.524549 177.572547 78.105874
vam_kesav_2009BX3733 96.230637 46.486113 32.202906 45.321471 133.136483 51.593021 146.108902 60.789659 139.437584 58.605702 181.272853 60.286205
vam_lal_2006AU0462 115.476408 62.887093 34.423335 41.153958 127.138052 51.532575 175.976231 72.638616 166.211724 80.119773 184.829799 51.020225
vam_lal_2009BX3659 87.751283 45.280320 32.105798 42.512040 137.783002 50.567430 135.573303 62.049906 128.160271 62.303461 181.676951 53.653699
vam_lal_2009BX3660 95.633225 54.466628 33.202507 48.673858 128.050920 55.117935 148.719807 65.032320 144.090507 68.924615 175.877330 61.058441
vam_lal_2009BX3663 94.484711 51.948165 43.098308 61.025761 121.858310 54.342099 147.572343 64.307452 147.564683 62.939706 169.104764 65.464647
vam_lal_2009BX3670 93.560628 49.639937 26.865101 36.948696 120.023187 60.155935 162.964433 74.232703 147.237324 56.271397 166.777594 76.829969
vam_lal_2009BX3678 84.060231 46.171246 32.016869 47.817573 113.323638 53.881554 133.560248 61.549344 144.093265 63.498844 155.363799 62.258619
vam_lal_2009BX3679 106.749430 52.593716 28.775571 41.538440 120.306239 57.611569 180.483957 70.995725 163.975844 60.472676 173.640089 73.095105
vam_lal_2009BX3680 86.416186 56.732581 39.316701 61.849034 117.263039 59.772338 144.928124 81.046731 132.982537 64.162652 160.465213 79.679351
vam_lal_2009BX3694 100.115696 52.079483 29.645197 36.250716 127.562249 51.160839 152.514284 65.875391 147.782163 63.432191 177.618415 59.284701
vam_lal_2009BX3699 79.808896 55.361345 39.841466 50.407356 112.705289 56.772043 129.807856 77.943630 128.270936 75.227670 152.615732 71.331168
vam_lal_2009BX3729 88.245839 44.070254 32.790489 40.907431 134.776349 55.557448 150.974255 71.813306 131.517737 56.246136 178.897345 64.401525
vam_lal_2009BX3730 91.280403 40.550809 26.722350 29.546345 132.012999 52.331998 145.989497 60.877555 137.078349 51.113253 177.669333 61.641229
vam_lal_2009BX3731 99.691503 50.748326 27.853232 36.763285 129.300305 57.153967 166.069036 70.790213 148.373051 64.844603 179.132802 66.109899
vam_lal_2009BX3732 85.744763 51.355314 33.627229 47.222029 120.745655 60.348323 146.806936 71.086910 138.153007 62.433950 163.617084 72.495200
vam_lal_2009BX3739 105.453775 47.474633 28.109303 42.220847 122.265499 49.705905 162.132114 68.189641 158.587883 62.831625 174.975225 58.129628
vam_lal_2009BX3740 84.026572 50.601357 35.477855 48.998929 120.731517 57.006994 135.831357 68.777184 135.304311 65.569872 162.755460 67.522614
vam_lal_2009BX3746 86.440544 50.561338 40.307291 59.680749 121.198474 55.755563 138.671756 69.073600 137.518386 62.109710 164.429533 68.501195
vam_lal_2009BX3748 76.258114 55.169294 43.665181 58.185041 108.094145 61.137585 126.560135 66.647870 133.692675 64.952829 146.234709 75.854212
vam_lal_2009BX6693 93.828479 53.170826 32.758525 45.828476 137.786684 53.577166 147.952271 67.356443 132.204416 63.792418 184.711444 61.119109
vam_leslie_2006AG4465 31.662156 28.861087 35.212662 45.750894 45.701377 54.287780 128.369933 83.267773 148.958770 85.947502 61.506907 61.448212
vam_leslie_2006AG4473 27.669775 28.260138 69.034864 68.264737 63.984171 62.157203 102.863135 70.530640 126.630569 74.043808 77.818441 67.075499
vam_leslie_2006AG4474 32.709680 33.554715 27.032224 44.413204 45.911395 50.468978 114.483180 85.503473 135.361744 88.527183 62.248708 60.396966
vam_leslie_2006AG6826 27.774565 22.933992 86.804740 61.332448 100.747520 78.360069 87.159291 68.687466 84.126417 59.545932 114.658289 83.238627
vam_leslie_2006AL6917 43.981866 53.177974 63.072825 62.157653 50.318872 52.129870 133.694871 80.895126 153.644501 75.026595 72.311887 71.691925
vam_leslie_2006AM8946 35.582446 44.436790 29.643480 51.014473 46.227560 46.129581 76.796900 69.853995 96.669157 77.379163 64.025480 64.612895
vam_leslie_2006AP1536 27.174236 24.167274 57.791909 54.736637 86.597852 67.379189 62.125433 48.913743 74.764441 48.326754 100.201865 74.098647
vam_leslie_2007BP0718 19.657927 18.468988 22.943107 24.427125 112.819785 95.043168 86.564506 85.028485 97.696765 89.732926 122.652784 93.304828
vam_leslie_2007BP3932 20.451073 17.924401 20.557589 23.325119 118.447778 83.939120 52.455082 58.974951 69.291004 62.874225 128.687307 81.568008
vam_leslie_2007BP3941 26.197941 26.247377 35.222341 39.586236 65.167310 71.889083 95.969646 82.562557 99.742281 78.907003 78.250460 79.961033
vam_miskin_2006AM4926 84.489889 49.647417 39.248010 39.425645 130.142329 61.797546 148.880384 77.280542 126.740426 64.085585 172.382874 74.750050
vam_miskin_2009BX3658 70.855147 59.860393 51.523075 67.670232 122.087107 62.005363 122.242134 90.003139 105.314990 67.238940 157.514127 80.737998
vam_miskin_2009BX3681 86.703235 48.682765 28.610801 46.483988 135.892840 53.908212 141.311818 74.373038 125.261781 59.528056 179.247146 64.486027
vam_miskin_2009BX3690 82.450913 54.989952 36.543970 44.887264 119.366515 60.102029 140.041837 74.533191 133.226742 61.247150 160.596748 76.079816
vam_miskin_2009BX3692 80.104248 53.618554 32.201951 40.046041 110.655969 57.666885 135.302394 73.187345 137.806109 64.599563 150.710294 73.337171
vam_miskin_2009BX3697 106.826619 60.511380 35.708452 49.633644 117.654386 53.885611 170.193087 80.360178 161.734367 73.020227 171.027833 65.991648
vam_miskin_2009BX3700 94.902913 51.784385 30.478618 31.481361 122.743559 59.760815 163.693712 72.975983 148.220618 60.377695 170.172440 74.131756
vam_miskin_2009BX3701 107.595750 45.409716 26.079049 23.596916 130.140602 51.496578 165.979835 62.090940 154.359588 60.075093 183.938961 58.544153
vam_miskin_2009BX3711 99.685424 48.578194 28.521182 26.384912 123.791182 52.014552 152.610047 61.975858 150.987712 58.310402 173.631672 62.043329
vam_miskin_2009BX3736 90.553893 51.486287 35.050807 47.749558 133.116825 59.231961 157.457789 76.413466 133.631853 58.577510 178.373635 72.664507
vam_miskin_2009BX3737 99.680580 53.254677 32.924937 41.188344 131.416588 58.124754 167.593676 74.529035 144.277134 60.427709 181.232835 71.757262
vam_miskin_2009BX3741 97.282158 59.330919 37.846618 53.672835 121.673277 54.395632 151.639411 71.018650 149.524276 68.438133 170.298689 65.502340
vam_miskin_2009BX4150 90.216858 50.037376 34.414385 41.874267 133.761807 57.344984 151.207079 71.456981 132.384295 57.719822 178.878775 69.929878
vam_miskin_2009BX4152 80.693694 45.163093 30.856238 41.799739 146.611569 55.102401 140.238267 62.571831 119.042120 61.788817 186.974141 58.095252
vam_miskin_2009BX4153 81.290446 50.986599 33.088766 44.395230 113.706673 57.427200 139.324707 72.535772 137.944304 65.579869 154.357816 71.270489
vam_mulready_2006AG4471 56.542630 41.641156 49.383331 66.977255 94.979876 72.614631 145.553675 84.263721 148.290510 92.870142 123.268776 74.298387
vam_mulready_2006AL6858 48.984012 48.121459 80.792469 70.852929 60.594410 61.008484 161.559319 78.910789 175.484483 74.597546 85.046476 75.348642
vam_mulready_2006AM1959 60.148310 42.018746 88.669263 103.660253 80.549217 67.375993 157.488139 58.977940 169.556727 71.406688 110.639698 72.832993
vam_mulready_2006AP8078 83.408416 51.334854 65.988718 76.241382 130.099465 80.141718 203.612011 60.703670 153.428567 88.291985 171.762540 78.294371
vam_mulready_2006AU3355 85.476889 46.572273 44.661910 61.377655 83.339953 63.537248 201.242139 68.294739 193.966709 76.037743 125.984174 69.994633
vam_mulready_2006AV2479 74.976611 37.844784 36.741591 33.142876 115.488132 61.384381 149.681576 78.000052 147.822399 79.929988 152.954439 62.012405
vam_mulready_2006AV3593 50.738286 32.880683 31.265219 34.190916 83.024975 68.181323 132.169318 66.876129 150.253760 77.216118 108.414814 70.093440
vam_mulready_2006AV4412 42.014498 32.101833 38.514311 38.621490 67.247343 64.814648 133.298566 61.027572 153.198703 63.179311 88.278349 73.332156
vam_mulready_2006AV9090 63.865229 48.731448 78.142199 58.457193 132.131555 92.797723 219.507175 67.076468 147.390433 110.461168 163.937826 81.951340
vam_mulready_2006BB5078 51.979964 38.024382 49.050307 63.322945 122.168557 73.262266 114.013170 69.479719 117.433594 79.837560 148.188977 72.539846
vam_tagore_2013GK1346 52.606815 26.137856 39.952244 17.278857 119.451076 67.091975 111.742785 58.233302 108.668779 54.134269 145.778925 74.384593
vam_tagore_2013GK1347 55.790749 25.016730 34.332644 22.573498 150.364088 74.690325 154.022627 78.830519 92.961025 57.897225 178.262538 82.673010
vam_tagore_2013GK1349 37.326524 17.557837 58.682098 29.734957 131.393972 60.208905 84.720396 71.522171 75.167391 46.904031 150.086645 65.840564
vam_tagore_2013GK1351 64.941966 26.940554 37.081421 8.877737 96.048151 55.394544 128.747493 60.011289 148.717698 56.902368 128.519965 64.077503
vam_tagore_2013GK1357 66.089986 36.106341 29.121627 8.659589 125.328381 76.220333 166.528283 65.456287 137.056635 74.570850 158.367650 81.238367
vam_tagore_2013GK1369 74.188523 36.470327 40.960456 41.212473 167.335055 62.786873 187.141648 79.136654 103.151151 64.278788 204.378540 64.681710
vam_tagore_2013GK1370 78.888466 41.912434 28.161053 8.568161 170.378304 56.078190 170.979877 61.495850 105.716155 66.081197 209.826930 52.323264
vam_tulsi_2009BX3662 94.202666 55.114738 51.026230 68.915573 127.222467 59.380237 159.046970 76.087954 141.344755 62.988451 174.310752 73.739748
vam_tulsi_2009BX3682 80.115333 42.408479 30.441036 47.268201 132.091790 49.120317 120.555302 59.580231 120.765540 56.017668 172.175817 56.746710
vam_tulsi_2009BX3683 84.004585 56.769081 48.392143 73.063348 132.688408 54.078631 138.226708 83.561433 124.202803 73.936184 174.698686 64.719027
vam_tulsi_2009BX3710 96.182080 51.455780 29.312180 38.778853 123.096694 49.018771 139.088245 66.927265 141.784744 61.287811 171.198988 62.055124
vam_tulsi_2009BX3726 100.979450 56.124731 42.759239 58.870091 134.237743 57.413130 164.387474 72.908629 142.394227 64.558415 184.713824 68.235046
vam_tulsi_2009BX3727 91.981089 49.575477 35.297106 48.885288 128.510747 60.425440 160.611848 69.281941 142.357042 61.812043 174.492220 72.101593
vam_tulsi_2009BX4154 97.938018 47.844642 31.120686 34.671539 137.958342 58.486149 172.970643 75.178671 138.697900 58.267531 186.892065 69.877687
vam_tulsi_2009BX4155 100.946021 60.352851 35.362595 50.247287 113.222094 55.133180 165.288491 83.474787 157.046605 81.476436 163.659804 69.655092
vam_tulsi_2009BX6694 82.538710 51.231600 44.808620 63.269163 131.292468 58.217753 137.504963 72.612751 123.850414 64.124085 172.578928 69.557014
vam_tulsi_2009BX6695 89.004839 60.895820 42.639492 61.168721 124.766880 54.523796 140.726907 85.945828 129.002961 73.966082 169.257330 69.235684
vam_watts_2006AG3255 64.170649 39.313020 49.986886 56.507173 59.326434 47.509370 177.372916 56.893614 193.439792 50.074640 91.389532 62.965343
vam_watts_2006AG3523 38.342385 24.719035 69.900620 45.665378 119.527820 79.742866 131.280199 87.609312 106.923314 81.999271 138.680779 81.193739
vam_watts_2006AG3564 79.723668 52.855415 33.288775 43.498036 87.151732 50.552836 160.192371 84.692037 170.499514 81.847029 126.984928 58.862262
vam_watts_2006AG3566 49.671213 41.516008 55.808975 65.167695 67.653421 55.056810 129.400664 74.377104 148.053374 69.422890 92.484237 67.759838
vam_watts_2006AG4468 54.289368 28.606322 33.564789 32.689136 52.776270 46.929795 191.214190 73.039956 205.223004 64.597067 79.826718 51.895514
vam_watts_2006BB5302 24.660518 33.333539 69.883152 56.601204 38.960972 50.550752 113.909990 71.751945 137.717967 62.816271 51.250107 65.171760
vam_watts_2006BG0344 45.033659 30.865719 33.081317 17.649942 55.555700 48.981287 135.181859 56.607908 159.870814 49.491293 78.064284 62.012249
vam_watts_2006BG0345 50.728722 38.239064 48.059861 40.758536 75.247868 45.745532 127.915130 87.312905 147.776719 78.640004 100.594989 54.998283
vam_watts_2006BG0347 56.949262 39.374533 71.505747 43.832994 60.858974 41.374889 150.151372 68.741613 174.939712 57.113092 89.318095 57.075751
vam_watts_2007BP0701 63.822906 33.581756 83.941655 28.089879 53.441587 42.677010 202.708113 76.610457 208.033337 65.339781 85.207238 53.080676
