img r3-cs-avg r3-cs-std r3-h-avg r3-h-std r3-l-avg r3-l-std r3-shsl-avg r3-shsl-std r3-shsv-avg r3-shsv-std r3-v-avg r3-v-std
vam_jagan_2009BX3651 58.692619 45.714703 48.190506 71.441448 97.486290 59.421510 114.384668 72.152265 124.188019 65.191063 126.838683 71.234327
vam_jagan_2009BX3661 67.895592 47.570571 43.548413 65.953962 120.447122 58.838032 121.321586 68.813725 122.695076 70.702891 154.413228 63.797810
vam_jagan_2009BX3664 87.761256 49.214826 34.593363 54.119233 130.008700 57.420010 153.416293 75.766517 138.626876 67.669560 173.882870 64.124683
vam_jagan_2009BX3665 84.431757 61.894388 38.555994 56.902089 109.306949 64.120530 147.844554 80.332656 143.888374 69.458109 151.490324 81.346791
vam_jagan_2009BX3698 67.299177 51.778346 81.020097 95.042993 122.768325 56.507303 119.706261 81.258025 120.725066 81.195895 156.423907 56.787375
vam_jagan_2009BX3703 72.866829 69.843097 22.834685 24.818420 136.560052 56.061521 115.220800 83.378057 110.413663 85.269549 172.986812 58.775158
vam_jagan_2009BX3747 86.310318 76.054428 56.667716 69.313598 94.810812 58.067635 154.601936 91.824657 158.141688 89.642794 137.894902 76.861540
vam_jagan_2009BX3749 75.967755 45.141594 49.932003 71.074860 91.035542 48.591526 139.791573 71.417235 158.872726 71.987936 129.011957 53.622670
vam_jagan_2009BX4159 71.938176 43.220196 34.217268 60.381072 82.330936 47.976445 140.925859 65.692656 161.624442 58.003224 118.296742 62.824199
vam_kesav_2009BX3656 61.612402 37.875216 42.386276 65.995722 140.343063 69.897564 150.067898 79.020033 113.793453 76.947419 171.133814 66.088724
vam_kesav_2009BX3666 80.167683 61.678136 48.178505 71.256703 102.590075 61.079334 143.928580 83.776688 149.567593 82.656909 142.646129 70.609926
vam_kesav_2009BX3667 67.053972 54.949598 71.802691 92.179176 112.209056 61.600963 127.918997 80.575727 127.315982 75.923689 145.735533 70.258214
vam_kesav_2009BX3674 67.296129 64.085931 58.514870 80.545740 131.477244 66.157504 125.369002 81.842287 108.195292 80.378809 165.117031 71.576291
vam_kesav_2009BX3675 69.844602 44.913675 44.234784 67.796600 147.285770 60.878621 137.470381 68.820272 108.241590 65.211732 182.224033 60.229734
vam_kesav_2009BX3684 57.527085 49.574118 72.471506 82.492903 122.160355 49.901187 92.229866 78.331473 92.030980 69.892475 150.939418 59.587217
vam_kesav_2009BX3706 58.464585 32.013792 39.391749 47.019492 145.702631 57.567306 118.012854 72.428460 96.291677 55.203230 174.944511 55.604146
vam_kesav_2009BX3707 87.573552 43.021076 29.011657 38.664997 133.043900 67.180399 180.087531 62.509003 146.672140 69.967489 176.797549 72.127476
vam_kesav_2009BX3709 43.022381 40.361184 34.575473 27.848176 87.733431 72.377156 121.582874 80.025794 123.893756 74.461272 109.224473 79.468089
vam_kesav_2009BX3715 78.911055 46.790563 38.494771 52.269342 117.457191 65.695467 152.636789 68.085946 144.593964 71.622070 156.913572 70.972852
vam_kesav_2009BX3717 70.542755 34.090430 27.029602 32.292051 139.714286 63.246854 142.676924 67.645108 117.524838 61.313910 174.991701 66.535133
vam_kesav_2009BX3719 86.375566 54.389835 32.428882 55.150980 137.962736 57.309322 141.935852 72.067408 130.296482 71.374493 181.155392 60.742054
vam_kesav_2009BX3721 76.675245 55.839273 62.355487 89.809939 105.069442 58.200628 137.223858 79.674661 145.074830 78.534251 143.399916 65.174365
vam_kesav_2009BX3724 80.593840 60.755820 45.759168 69.348499 106.502607 53.605092 126.156370 70.329904 138.457215 68.110401 146.804261 67.241959
vam_kesav_2009BX3733 83.521286 50.063371 48.283318 70.349698 121.557040 56.933453 140.627653 68.412854 139.437967 70.375829 163.330194 63.150589
vam_lal_2006AU0462 122.455483 64.506497 37.755552 48.383237 119.273218 51.163215 184.671701 68.373580 178.925949 75.254961 180.434026 56.414575
vam_lal_2009BX3659 78.059077 38.137316 34.122459 48.419806 137.585267 53.338422 132.645808 66.971462 122.654628 62.775217 176.628468 51.658043
vam_lal_2009BX3660 86.590871 60.540383 47.462823 68.574184 140.287207 63.954494 164.807177 75.010095 133.192192 80.097320 183.552432 63.023351
vam_lal_2009BX3663 81.522033 57.043008 65.788520 81.432769 111.320658 63.893003 148.100658 76.444269 148.204245 76.687823 152.065082 70.157309
vam_lal_2009BX3670 96.081873 31.427725 22.794654 14.364623 129.733219 52.478652 162.196948 59.168661 147.722323 44.763310 177.773223 59.761942
vam_lal_2009BX3678 80.586607 41.122231 32.386486 52.832928 106.446216 46.235447 127.961532 61.623892 147.040781 60.223429 146.752042 54.235310
vam_lal_2009BX3679 102.093810 65.451398 37.042036 58.776714 117.499251 54.466181 163.383239 81.822605 162.381502 80.361237 168.501768 63.763899
vam_lal_2009BX3680 38.769314 40.802670 63.545641 95.282891 79.900051 48.040032 74.909862 69.801876 88.449634 63.568427 99.275318 62.998516
vam_lal_2009BX3694 76.237578 40.775015 26.257937 31.105626 121.898445 57.689589 135.689985 66.888464 133.304305 61.148522 160.015994 63.055464
vam_lal_2009BX3699 55.840183 44.877486 50.146149 57.141346 104.393565 63.564062 118.206020 83.525913 114.494803 81.383125 132.307408 70.082033
vam_lal_2009BX3729 77.065197 37.929226 38.699994 47.852917 115.421261 46.444541 120.625929 60.368789 134.677553 57.026366 153.972375 49.108527
vam_lal_2009BX3730 84.361427 45.744839 32.557197 45.726953 99.049646 48.826064 140.493678 58.345531 159.575653 59.061024 141.236757 58.343724
vam_lal_2009BX3731 83.979712 45.815119 31.441485 47.091881 113.623954 54.488349 143.468665 68.216004 147.742851 66.757987 155.612305 60.905841
vam_lal_2009BX3732 82.610420 51.071800 27.603213 41.290771 110.080330 62.396224 151.190090 67.951030 150.412432 67.955057 151.371922 71.511669
vam_lal_2009BX3739 111.568463 46.172413 24.298170 26.799286 109.815487 44.947811 176.690435 73.645230 177.781211 63.495540 165.539900 51.395937
vam_lal_2009BX3740 52.099046 42.873999 37.383483 56.276660 125.919824 71.855292 106.263400 74.670638 101.914828 71.482854 151.971409 72.289741
vam_lal_2009BX3746 62.998946 45.374369 43.688851 62.310122 108.199898 58.179315 114.148275 70.770157 122.153001 64.965037 139.711577 69.039269
vam_lal_2009BX3748 69.341865 49.296865 36.749339 49.118135 122.596131 58.129062 121.816931 68.234273 121.620524 68.016330 157.282624 65.049309
vam_lal_2009BX6693 89.088646 61.355382 29.950575 45.446995 127.761935 57.870929 144.422100 72.916834 136.888237 73.558889 172.290681 63.474368
vam_leslie_2006AG4465 45.445229 29.814619 34.093780 42.325003 56.738134 47.050432 142.000030 74.124019 166.262500 73.692695 79.454982 53.637963
vam_leslie_2006AG4473 43.078236 35.381887 44.450997 54.220083 99.410588 71.108594 108.443817 70.173698 123.777581 83.559571 120.989184 69.322419
vam_leslie_2006AG4474 48.050129 37.434873 29.462433 41.027052 89.368921 64.403948 111.728368 75.846921 126.930863 79.920896 113.405319 71.335951
vam_leslie_2006AG6826 27.229299 22.877333 84.571356 61.157071 94.581781 72.728459 77.401845 56.598179 86.924648 62.397260 108.227887 76.201858
vam_leslie_2006AL6917 61.777524 58.267528 42.094201 37.694520 83.932302 64.516408 122.934315 70.760407 133.068029 62.264714 114.856310 83.686954
vam_leslie_2006AM8946 51.476963 53.022042 24.807817 37.144115 63.596826 56.626347 107.516678 69.429981 124.365859 61.456173 89.336673 78.228531
vam_leslie_2006AP1536 41.004755 24.840334 46.955820 43.873662 105.418713 60.649437 79.209221 46.429839 90.006741 41.281132 125.945708 66.448549
vam_leslie_2007BP0718 39.133872 25.509117 21.099131 19.105258 92.149057 61.364582 85.100988 66.394548 105.910692 66.890172 111.722911 71.489473
vam_leslie_2007BP3932 39.561148 15.901881 21.823197 17.621440 110.202434 39.102691 56.130799 33.022862 83.065144 37.891291 130.018750 42.832326
vam_leslie_2007BP3941 51.451178 24.838381 27.517593 21.419367 158.434724 65.182030 129.867650 81.661071 77.974825 43.151557 184.156896 70.540723
vam_miskin_2006AM4926 66.462521 55.824632 34.582744 27.244817 123.302665 74.956712 145.743954 100.184147 105.861045 71.625406 156.483240 91.541386
vam_miskin_2009BX3658 26.465874 34.582421 74.563086 83.964307 82.013368 57.003675 61.490477 68.344235 72.296593 64.218614 95.267904 64.875251
vam_miskin_2009BX3681 75.719920 43.776957 23.304744 47.675213 132.479847 51.606688 121.016572 64.343569 120.389463 61.389782 170.364080 56.024203
vam_miskin_2009BX3690 50.064888 41.234070 37.599165 51.313528 109.124369 65.284067 106.072489 70.758157 109.130618 64.705006 134.169821 73.861870
vam_miskin_2009BX3692 51.826815 26.467798 26.197698 28.270595 67.337109 47.344783 140.484222 69.432775 165.546705 61.276889 93.232671 55.979388
vam_miskin_2009BX3697 93.621477 66.921060 59.713687 74.220395 106.286374 58.860152 162.548790 84.719639 164.378704 85.621633 153.058415 64.408472
vam_miskin_2009BX3700 66.246187 35.954987 32.829932 34.640120 104.894663 59.408988 130.563847 65.251405 139.507507 65.550382 138.023974 65.563469
vam_miskin_2009BX3701 92.291313 42.432041 25.219583 22.538748 125.471796 56.403630 158.029679 62.486299 150.096532 65.292833 171.620312 58.955450
vam_miskin_2009BX3711 95.332099 50.085080 29.950665 32.407159 122.565619 52.976142 152.320661 65.127689 151.450093 64.933179 170.211607 57.451119
vam_miskin_2009BX3736 77.442444 53.557644 46.716383 67.952853 128.791767 56.465527 127.436122 69.958421 125.061721 68.489908 167.515400 61.231041
vam_miskin_2009BX3737 89.414835 41.879944 33.041832 38.649310 123.282342 56.384978 156.240000 70.165290 146.386366 61.355476 167.975976 63.745814
vam_miskin_2009BX3741 116.763952 82.420602 54.268617 72.654740 120.700439 52.804721 170.777497 82.749170 166.277557 85.199397 178.997231 64.121801
vam_miskin_2009BX4150 56.876682 39.841262 29.225817 33.024381 91.729722 62.027994 120.786500 68.949743 134.025024 64.192671 120.165044 74.396479
vam_miskin_2009BX4152 58.430132 35.287546 33.706171 43.211074 179.930644 47.827896 140.643287 74.312861 76.286695 50.819456 209.167550 43.646071
vam_miskin_2009BX4153 61.429680 37.585519 25.457431 33.022392 84.827115 50.357343 127.186221 69.654331 149.065810 66.835723 115.534089 58.675303
vam_mulready_2006AG4471 71.153455 33.444720 28.308016 44.265242 123.297226 76.043521 169.252122 59.938321 139.981199 69.440376 158.885282 83.518518
vam_mulready_2006AL6858 56.432522 51.557787 73.214756 76.059655 54.436464 51.647049 173.231727 74.794322 188.065778 70.313650 82.597268 67.270054
vam_mulready_2006AM1959 58.646985 40.820048 159.618300 112.853433 43.093384 33.804661 190.718384 41.273868 214.545645 32.197570 72.423905 52.571373
vam_mulready_2006AP8078 95.140540 46.232871 38.834225 55.424989 103.262363 66.802665 197.235625 51.265248 185.793036 71.528622 150.816950 70.337442
vam_mulready_2006AU3355 60.928556 34.048467 62.407177 94.918088 97.486122 79.875694 183.675218 67.008156 159.739070 74.229029 127.897831 87.982266
vam_mulready_2006AV2479 67.742037 41.885503 34.009135 37.651439 96.862951 71.806955 175.944351 82.342681 164.518149 88.943801 130.659585 77.835362
vam_mulready_2006AV3593 43.494636 37.292318 31.308912 35.923252 38.709877 38.170633 148.531553 73.345195 172.986785 71.846156 60.453194 54.591374
vam_mulready_2006AV4412 28.984351 20.544164 35.535518 31.381388 48.530712 57.282597 127.835131 59.578598 150.094494 57.868307 63.049950 63.320912
vam_mulready_2006AV9090 80.432293 58.055109 70.690216 54.221878 141.541267 79.814329 193.328691 71.518767 143.543968 104.219040 181.698980 60.763439
vam_mulready_2006BB5078 67.666787 35.037545 40.228613 59.379021 96.978036 57.045887 140.084406 66.435901 151.907132 61.674366 130.822426 67.216111
vam_tagore_2013GK1346 31.666766 16.600048 55.327728 24.122028 46.153241 27.729213 113.194536 70.738246 144.849572 62.994044 61.964241 33.962990
vam_tagore_2013GK1347 66.209158 25.190637 31.954777 14.498807 178.617575 51.051859 163.638392 67.161851 81.769337 37.324502 211.758479 58.810709
vam_tagore_2013GK1349 41.828857 14.865758 74.871335 35.931214 139.571858 42.294714 69.083123 41.834062 72.255768 32.572842 160.540856 44.859471
vam_tagore_2013GK1351 42.341761 26.472930 34.322016 12.180672 43.659292 37.100088 160.332551 77.939284 184.423936 67.791176 64.772560 49.441775
vam_tagore_2013GK1357 78.862057 42.416659 28.187175 11.553899 117.669319 72.283051 178.788120 62.273093 154.798080 72.327766 157.082940 80.347727
vam_tagore_2013GK1369 79.121139 22.872668 27.597885 5.141117 190.373062 45.338144 205.541612 60.413143 93.074540 40.744523 229.858400 43.223007
vam_tagore_2013GK1370 71.522669 32.849885 30.434363 6.973374 188.811394 43.800887 179.076012 60.487072 87.282099 53.000363 224.555352 34.089825
vam_tulsi_2009BX3662 74.191809 46.271977 51.293004 69.073532 115.934709 59.898652 133.904993 67.170960 135.357608 71.333291 153.035336 63.090636
vam_tulsi_2009BX3682 62.849771 29.964336 27.055291 48.020370 126.447631 49.311998 96.811741 46.553308 108.611106 47.991421 157.904133 52.449375
vam_tulsi_2009BX3683 56.018337 52.093705 80.934564 97.961936 113.067833 54.305130 108.737626 90.534494 111.544523 89.582749 141.083024 56.222016
vam_tulsi_2009BX3710 88.442087 51.195765 33.536000 50.109333 142.319186 51.960383 146.277407 73.767530 126.358166 67.598727 186.537806 52.103360
vam_tulsi_2009BX3726 79.967387 56.647371 56.772703 78.039267 119.288829 63.764162 144.755796 72.487111 141.786667 78.915173 159.264625 66.883392
vam_tulsi_2009BX3727 73.273670 51.349044 41.106064 63.453387 113.790388 73.227847 165.563189 74.396120 146.002397 76.305954 150.392587 81.081857
vam_tulsi_2009BX4154 101.124678 41.006121 23.994753 12.708210 125.076912 52.785104 165.576012 63.564729 154.176942 54.340335 175.626747 60.621399
vam_tulsi_2009BX4155 80.120404 59.143844 35.792230 57.965190 95.539166 57.571488 164.075230 101.129278 155.892335 98.382555 135.506580 66.451519
vam_tulsi_2009BX6694 60.275945 48.956166 56.087416 71.364354 126.867632 61.928612 110.615661 72.907575 107.164404 74.204166 157.022026 66.985320
vam_tulsi_2009BX6695 110.196140 70.750094 36.460487 62.600779 116.433936 45.109296 158.903174 85.750500 162.514400 82.831892 171.471575 52.037595
vam_watts_2006AG3255 72.349367 54.736106 57.007801 47.985172 107.629880 72.679502 154.549036 77.495412 136.071958 51.802118 143.789940 93.603927
vam_watts_2006AG3523 58.003240 21.408917 24.001290 13.343250 185.099010 60.391103 184.038254 68.373163 81.069907 48.334882 214.078428 57.826982
vam_watts_2006AG3564 58.902523 29.123557 35.796925 39.152694 123.769816 74.269668 153.404508 80.341715 132.053471 86.552701 153.197223 70.594699
vam_watts_2006AG3566 66.694976 43.580144 60.707476 52.806203 86.660945 61.178982 149.578678 69.616269 157.309031 61.833631 119.999252 76.279299
vam_watts_2006AG4468 65.605932 23.863718 19.704562 6.669495 86.901641 41.430063 132.213938 74.957969 158.263403 66.655999 119.679529 42.259614
vam_watts_2006BB5302 41.147605 49.396168 77.259222 56.931491 57.309461 63.328442 130.091078 79.535763 140.354431 60.039046 77.841407 86.722150
vam_watts_2006BG0344 96.639669 37.785094 30.781114 7.737914 129.264699 58.593237 169.889277 61.851528 145.168163 34.366413 177.550572 73.279169
vam_watts_2006BG0345 88.472626 39.557228 21.956759 6.473687 84.275029 54.349459 184.590153 43.726364 190.789278 35.607676 128.487519 70.721172
vam_watts_2006BG0347 111.338955 57.815097 29.516174 10.041420 96.727333 59.711882 207.522908 45.093936 197.290645 36.953829 152.345088 84.812068
vam_watts_2007BP0701 105.227407 41.032398 42.164253 23.031303 126.716530 62.995155 203.604645 64.372344 166.309518 59.455000 179.236059 73.942675
