img itct-sat-sl-r3 itct-sat-sl-r7 itct-sat-sl-sg itct-sat-sv-r3 itct-sat-sv-r7 itct-sat-sv-sg itct-lightdark-l-r3 itct-lightdark-l-r7 itct-lightdark-l-sg itct-lightdark-v-r3 itct-lightdark-v-r7 itct-lightdark-v-sg itct-hue-h-r3 itct-hue-h-r7 itct-hue-h-sg itct-hue-cs-r3 itct-hue-cs-r7 itct-hue-cs-sg itct-warmcold-h-r3 itct-warmcold-h-r7 itct-warmcold-h-sg itct-warmcold-cs-r3 itct-warmcold-cs-r7 itct-warmcold-cs-sg itct-comp-h-r3 itct-comp-h-r7 itct-comp-h-sg itct-comp-cs-r3 itct-comp-cs-r7 itct-comp-cs-sg
vam_constable_2010EG9859 48.569095 56.986349 67.454791 66.249685 71.046495 75.416737 46.474082 52.269345 54.964549 37.367554 43.825979 44.804871 13.850662 1.138859 18.183098 27.436137 21.865040 27.329217 29.961454 15.019868 32.390620 26.176963 34.615560 26.361870 44.006926 106.073794 5 86.214847 102.567329 15
vam_constable_2010EG9863 45.037838 52.315735 55.330300 62.049937 67.223986 68.296066 56.758827 61.301317 63.912607 54.443604 58.979776 59.541973 7.478737 0.101459 9.902387 18.898236 12.250395 27.338500 10.865821 0.941337 17.181348 21.945709 22.517294 25.516470 21.687308 43.302291 0 41.928619 80.466776 0
vam_constable_2013GA8901 31.499512 43.263424 50.045863 30.321350 32.440853 35.877459 36.183721 40.881530 49.431335 34.652467 40.520638 49.394265 10.292879 26.475214 18.331049 27.476369 25.294877 27.448309 21.064594 8.040682 24.902719 23.618807 30.035433 24.115487 33.636833 100.199739 8 51.487607 88.150375 0
vam_devi_2006AH4415 7.796740 12.759192 41.638952 10.417433 15.986104 64.887825 5.957318 15.477532 50.442726 8.982614 21.278877 54.296364 19.476274 1.435687 29.765835 3.972444 74.395760 27.069842 18.558378 2.369905 27.486219 9.645959 68.239212 26.892734 52.178091 131.079733 1392 54.527976 122.026169 2281
vam_devi_2006AH4416 9.824794 18.075652 36.731684 9.235690 20.703040 54.931519 6.441181 12.789782 41.038449 8.653006 18.306797 39.796553 23.381338 4.052478 43.453166 9.719974 90.624647 27.348192 17.221452 4.566125 34.119753 10.788876 63.554174 26.767767 66.191930 168.226303 2420 51.015822 144.858013 1497
vam_devi_2006AH4417 5.017177 13.000033 37.886620 13.510765 23.619923 50.724073 9.691998 16.123969 37.086281 8.450821 15.245664 33.045208 17.675930 0.527794 34.842578 3.272685 98.356690 27.259940 13.969851 2.281921 27.405625 5.303426 49.739150 24.144422 53.797761 147.313810 1195 41.985169 104.599773 874
vam_devi_2006AH4518 15.978594 27.508682 69.935307 22.196595 34.362519 85.540331 15.144264 22.561954 49.958868 12.239346 21.078044 40.843727 31.414374 3.854241 54.747628 22.138516 88.085721 26.635393 23.663555 5.926804 39.040917 11.989347 79.106089 25.217170 91.705029 179.966541 848 67.520676 174.538790 3455
vam_devi_2006AH4519 21.149819 30.643349 53.157161 29.698614 43.037855 86.670960 16.298934 24.658471 52.339798 9.823503 16.705832 31.387047 25.180990 3.417436 36.095147 5.248960 96.675129 27.353682 32.031721 5.637510 48.763339 16.392791 92.524455 26.989579 65.787244 178.065770 1753 103.995760 179.746472 3812
vam_devi_2006AH4520 14.426885 23.160180 69.352933 15.391869 28.525890 88.413891 9.534237 18.535303 52.068106 7.975573 14.717184 34.745644 18.537451 1.855355 49.321256 8.142752 95.129714 26.639950 18.857944 2.671196 32.219589 9.425129 92.480226 22.516365 62.467185 178.963097 1529 66.881381 153.037559 2473
vam_devi_2006AH4522 9.367867 19.972387 52.331165 20.687327 29.296460 76.226426 13.184696 18.627681 43.601983 9.229812 14.261190 25.342626 7.651807 1.904818 25.757838 5.681298 89.957470 26.738047 19.721829 6.430373 30.488561 8.945954 77.530065 26.674418 22.104150 145.821033 1008 53.056570 130.460189 2835
vam_devi_2006AH4523 14.742843 21.856898 88.523316 15.579228 23.174653 95.289796 9.089984 14.496688 47.343846 6.464438 14.031784 32.546150 13.545750 3.140004 37.108920 19.255313 84.433929 26.239094 16.397553 2.104774 25.813460 9.224213 77.623432 25.765937 41.228237 179.616923 923 61.734952 131.247827 2204
vam_devi_2006AH4524 9.023674 16.892880 69.383987 8.244842 19.667379 79.893776 5.854328 11.807336 37.231735 6.494475 10.231271 32.131397 14.198361 0.608550 27.145574 2.458920 92.134760 25.518101 8.433839 0.910830 18.640721 5.639891 75.430337 25.869437 48.175084 136.552818 2393 25.098504 84.880426 2427
vam_devi_2006AH4529 7.551151 13.527391 50.738679 13.433407 18.187526 73.619523 11.799788 14.085687 49.013774 9.580376 12.649535 33.799168 11.823322 1.326104 35.590945 7.157749 87.596164 25.993329 7.665979 1.455403 16.408410 7.131791 56.798663 26.396662 39.225526 143.690011 2585 19.709644 80.958996 1026
vam_devi_2006AH4531 13.445947 18.620807 63.092096 11.764687 20.263863 79.686707 9.753259 15.473011 49.843491 8.204035 12.411126 32.510293 11.873785 0.704423 18.094860 3.917952 88.827167 26.701641 9.961214 2.698663 18.414561 6.879451 60.900312 27.004241 39.449471 66.376290 1907 28.496282 78.139033 2377
vam_devi_2006AH4532 4.453425 14.810117 74.927032 6.327966 18.022858 78.398269 8.640817 16.361675 29.596257 11.108226 20.329665 33.298305 8.553518 2.095363 28.576742 13.646351 104.789347 27.455445 9.784678 4.264356 23.575714 8.249192 80.534636 26.496289 23.839081 120.090533 786 31.276784 107.219780 4540
vam_devi_2006AH4533 7.595035 16.426316 58.160678 7.678422 18.229556 80.180548 6.229294 13.539947 43.617177 5.912292 11.608104 29.589378 16.672500 2.254517 30.020613 6.310922 78.784123 16.355389 6.516007 2.174706 14.244658 8.655752 55.318167 25.149878 51.940648 127.138979 1310 20.988673 60.390756 993
vam_devi_2006AH4534 10.841638 19.620246 67.160537 10.341337 23.143569 82.353775 10.881584 21.438153 49.674620 11.093521 21.524108 45.648380 14.984559 2.227759 27.856826 10.143205 81.464261 27.115489 2.598620 2.008760 13.237772 8.160170 54.269014 25.713270 43.995905 117.171724 1013 8.329068 66.982684 2078
vam_devi_2006AH4535 11.158233 16.144131 65.742798 9.867999 20.033392 79.812454 5.842404 15.193584 48.625954 7.298634 15.270212 43.956811 12.491685 0.446590 27.411160 6.683769 93.221331 27.157431 13.288837 1.871038 22.711437 6.674032 65.073909 26.597948 34.183648 138.547810 1372 35.789881 100.769723 2580
vam_devi_2006AH4539 7.713281 11.828682 53.826822 13.496276 21.833172 71.380074 9.712857 18.479052 46.084743 7.063092 15.405627 25.576437 16.273825 1.438801 34.445006 8.764926 79.524716 25.701326 12.763918 3.478634 16.421119 9.754828 41.997333 23.563436 57.211861 144.995408 1730 48.083741 101.175534 222
vam_gainsborough_2006AG3404 31.752932 48.044468 62.360386 30.880432 43.300312 57.767856 32.667979 43.245162 49.151739 53.426788 69.162501 78.572085 45.455863 17.981517 55.849838 27.489826 69.765861 27.337233 62.156266 19.488235 79.047972 27.202644 88.570908 27.222408 152.560796 179.950704 183 179.727530 179.949128 1303
vam_gainsborough_2006AG4469 15.823015 31.595923 45.748537 9.761937 21.908644 39.935212 8.657704 19.509386 35.044856 13.491943 26.387198 40.676039 3.579869 0.020431 7.445257 27.468830 9.015775 25.230777 15.565503 7.354791 22.653086 21.913244 29.176187 25.702641 12.216725 32.183122 0 54.044062 96.123658 1
vam_gainsborough_2006AH3941 26.016804 35.984024 47.387653 28.544219 38.174891 42.830035 46.862125 51.991737 56.780747 58.932221 64.003135 69.068465 11.994715 4.624195 15.971693 23.549536 26.581471 26.411936 37.109921 10.958514 42.629006 20.051336 46.563165 25.782321 35.069412 67.047372 1 119.120878 153.631019 218
vam_gainsborough_2006AM1874 33.970429 44.174337 54.596526 29.254141 44.685442 54.651657 32.314356 49.388972 56.793387 32.365643 49.181264 56.967909 18.120894 6.867664 21.264132 27.493584 16.905803 27.157318 14.731400 18.513360 22.985702 25.170421 31.577349 26.565296 48.370684 82.488173 0 55.304578 120.865605 118
vam_gainsborough_2006AP3706 22.662290 36.121242 46.404926 13.406072 26.075439 34.852876 20.767843 53.569634 64.580887 25.960150 62.884909 73.549775 28.965244 7.453756 53.598131 27.470275 74.981360 27.434141 14.886681 10.753321 28.484508 26.466176 34.296369 27.007450 93.006886 179.596639 350 47.269877 88.663482 0
vam_gainsborough_2006AP9141 23.658162 31.912266 38.735280 20.372741 33.610120 31.959867 44.014520 54.036517 60.073111 56.484834 66.841094 71.903827 26.113835 12.829464 28.340045 26.992631 39.865659 27.333675 39.736943 18.869260 47.702176 27.411187 52.551253 27.273296 66.123573 99.690654 1 113.410768 151.320996 578
vam_gainsborough_2006AP9849 32.456596 40.003058 45.618846 52.958836 63.762798 76.477919 62.433826 72.749553 81.983633 62.397220 73.256698 78.413685 15.550614 6.677415 23.904920 24.751187 47.313272 27.265003 31.240787 7.013663 43.408115 9.844030 50.551111 25.221169 47.000390 114.015067 96 93.995474 170.456436 72
vam_gainsborough_2006AP9850 30.266861 36.906527 41.450545 72.086728 78.522380 80.860505 64.426336 71.210104 74.165848 54.490211 64.278021 64.969364 6.749080 3.531966 10.371103 27.487325 14.210854 27.399260 36.513511 7.285832 51.695223 24.962582 58.424924 26.216700 21.165228 67.837837 0 112.632806 179.775401 762
vam_gainsborough_2006AP9851 26.675775 38.336577 44.651629 57.159859 69.527619 78.544312 73.258920 83.508123 88.220996 72.594852 82.830087 83.890812 26.766056 18.470031 37.752393 27.447929 48.516172 27.028046 28.632769 3.633598 46.795163 25.857204 47.116750 9.627578 98.047141 129.026110 0 77.214731 165.076256 32
vam_gainsborough_2006AP9852 10.247958 16.998553 17.058638 58.205889 69.315600 76.040651 56.288678 68.370939 72.675205 54.236106 70.387141 75.590304 9.578619 25.729677 11.529378 27.491554 11.167398 20.854709 29.740870 12.030308 50.570260 24.436130 59.782219 26.982288 32.244113 53.114943 0 82.787967 176.613136 799
vam_gainsborough_2006AP9854 27.603800 50.444129 57.136767 54.891531 64.139043 72.055261 61.691984 72.447499 81.150819 55.441872 66.998702 72.513713 24.773320 16.217030 40.742748 27.361492 54.458845 27.397712 29.898478 5.186991 40.840223 22.572891 48.996699 26.098017 72.578182 136.695455 123 86.636804 169.129825 79
vam_gainsborough_2006AP9856 21.152157 36.985050 51.402480 35.450670 43.505272 53.850001 41.296187 52.404365 60.398240 38.880302 51.787250 59.756772 43.896558 24.577837 49.871773 27.163581 60.305118 27.071957 22.335747 14.568265 30.765837 24.630647 41.023864 24.892088 120.867735 159.441153 15 64.842604 125.599619 501
vam_gainsborough_2006AP9857 26.667422 34.665266 39.882473 76.354857 83.392328 88.233601 69.991740 79.894853 85.707963 58.366005 71.153998 78.376446 53.666107 26.714742 56.769872 27.472582 61.085361 27.469498 50.763152 8.133143 58.725419 27.134276 63.412146 22.018328 134.106627 160.819153 29 139.075716 179.954143 71
vam_jagan_2009BX3651 17.557960 25.207650 38.112522 10.015436 14.442879 26.211588 15.399014 28.144724 42.538625 20.684358 35.806677 55.761270 4.303176 0.123634 7.344988 0.405007 16.643151 5.995059 17.206656 6.623778 26.224976 18.603015 50.558555 26.517178 13.924151 35.773703 0 59.546915 108.946482 1233
vam_jagan_2009BX3661 13.412110 19.141544 38.190181 10.405036 14.985138 39.255437 9.060454 14.672420 35.863786 13.930984 23.400321 47.862094 7.071589 0.337258 19.120016 7.051740 39.348525 27.446173 17.773366 11.331952 31.115970 22.736858 53.353367 26.146363 22.530294 84.156546 181 58.827186 128.985828 556
vam_jagan_2009BX3664 12.451823 17.252671 30.863926 4.692967 11.024981 31.851424 10.828609 15.894400 32.293199 14.876040 22.567178 38.816080 4.432335 0.143153 10.009923 11.532202 26.724403 27.428571 14.572458 3.905238 26.085173 20.308718 46.823393 26.476677 10.714386 47.915963 119 44.882607 117.194989 668
vam_jagan_2009BX3665 13.629804 25.732084 42.238389 7.354060 17.992969 38.907468 10.697722 21.042664 39.873373 13.209682 28.007650 49.278824 8.920159 0.347052 18.544391 27.483567 34.665578 23.850896 11.063627 3.808506 25.790726 23.826810 53.431783 26.609119 31.517952 114.155875 115 32.731052 118.807129 1022
vam_jagan_2009BX3698 13.953776 29.058716 52.180419 10.247319 22.693274 38.245332 17.126410 23.068032 35.865821 18.411139 28.983653 48.125474 15.170427 0.701791 25.190939 5.348284 57.592549 27.445367 12.295670 4.387618 30.494204 17.723656 58.674510 27.247467 49.307380 103.997806 628 37.955864 122.156964 1997
vam_jagan_2009BX3703 18.398330 39.045459 56.274077 16.484291 31.667401 55.298164 13.890697 25.526821 48.652468 14.562400 32.305827 58.786812 6.703563 0.209171 10.939462 21.028836 24.589356 27.226002 18.770513 8.798426 43.661895 20.034501 71.637281 26.767432 21.624700 53.130773 98 58.196695 158.014193 3126
vam_jagan_2009BX3747 10.236658 26.969201 45.936739 8.112924 28.169437 49.611010 8.878749 22.692203 41.188440 12.186247 28.893158 55.441387 12.232635 2.358532 28.556382 23.153747 51.462399 27.452274 16.394834 7.200012 35.730372 25.316884 58.988413 26.186121 35.957206 121.363607 525 50.508136 135.612011 1348
vam_jagan_2009BX3749 12.371799 26.487363 45.258182 18.094918 25.975926 50.528892 12.229198 17.567666 41.826265 14.292136 23.069221 48.575115 9.580664 0.967865 17.376970 4.459161 36.342982 27.421957 19.935669 6.230037 35.699594 17.084703 67.495527 27.000226 34.877042 72.808869 197 65.198729 154.113893 1751
vam_jagan_2009BX4159 14.732941 30.247920 38.981485 5.899900 15.626182 24.900692 15.281768 31.597271 43.559804 19.686268 39.157366 53.351692 2.937143 0.094603 5.598836 24.721944 14.120927 6.749687 13.685239 4.157180 23.967550 19.142156 39.579975 24.327160 8.286422 30.651698 0 49.960911 98.835859 265
vam_kesav_2009BX3656 13.385701 24.726975 45.699764 19.833134 26.551276 48.866885 16.003205 22.457547 43.260223 16.418516 27.378283 48.917955 5.160329 0.213910 11.006484 27.479923 29.000769 27.443921 20.046563 10.674460 34.320556 22.977957 51.687633 26.125426 13.197476 63.154630 142 78.866395 115.484747 840
vam_kesav_2009BX3666 19.385319 33.328795 53.513208 13.257461 18.256579 35.119251 15.979621 25.590955 37.807165 20.761651 35.303930 43.188040 8.242978 1.222583 16.887905 11.521768 35.929517 27.424041 20.144999 6.377952 35.717838 18.077516 56.523985 27.079190 25.682955 70.063158 66 65.400580 128.123780 1403
vam_kesav_2009BX3667 18.609335 30.174117 48.098112 8.227441 16.275344 36.651314 7.758450 22.871750 43.501806 13.119175 31.847532 53.753685 14.491706 0.597848 21.484028 27.466102 45.628294 26.855563 17.491068 5.587878 32.680690 16.916322 56.799253 26.663001 45.039498 99.639993 147 57.512848 125.763378 1074
vam_kesav_2009BX3674 10.507322 19.590753 40.775781 16.481054 27.189515 46.917759 17.291348 26.177326 48.348375 19.575706 32.696988 58.106938 12.224599 1.387515 19.388911 27.459657 44.161207 27.286009 17.539482 10.079759 38.643060 24.750314 60.970574 27.129205 34.819216 90.975945 238 56.294654 138.430801 1100
vam_kesav_2009BX3675 9.371129 17.030862 32.504783 17.711266 29.303919 45.038335 16.311590 25.089693 42.094201 15.444493 25.009609 47.278285 8.019703 0.282493 14.706206 3.726200 35.150093 27.429969 13.630575 6.834817 29.045821 21.444623 51.135310 26.341725 21.750494 65.631530 167 39.235446 108.363686 594
vam_kesav_2009BX3684 29.341170 47.495908 68.999850 16.732727 26.377692 48.160453 12.294482 25.040608 39.294282 20.662413 37.175610 50.332771 16.101083 4.864459 28.889638 27.482074 53.719783 27.367818 24.416239 7.695159 42.593649 25.408967 67.010969 26.924200 55.100368 128.148295 312 72.226031 152.291005 2356
vam_kesav_2009BX3706 20.954835 31.904403 47.327882 13.412775 30.134098 43.739552 14.415030 23.558226 45.924357 16.725472 29.609564 55.555905 10.054812 1.219600 18.751568 27.485048 36.318628 27.463169 15.320800 11.948436 39.987179 25.419682 58.100133 26.768433 33.828335 97.433470 99 48.867458 144.051755 1150
vam_kesav_2009BX3707 25.885082 31.639460 50.398215 13.483721 24.217411 46.448909 7.206857 14.307286 35.592100 12.331918 21.736852 45.450957 10.097697 1.049972 16.051421 27.489246 36.130677 27.405847 18.784498 6.450876 34.759932 20.490095 58.480957 26.475772 29.569658 68.029296 106 65.295355 143.920640 1274
vam_kesav_2009BX3709 23.703713 31.174137 48.192596 20.477247 31.574690 46.599332 18.768697 30.652609 47.519201 25.428513 43.499536 62.496719 11.429417 2.876586 23.224399 11.491548 46.570675 27.420611 23.579757 10.901498 46.789014 21.820715 68.541291 27.153538 36.839786 92.815592 219 72.794941 154.399065 1600
vam_kesav_2009BX3715 20.891108 37.167995 52.923027 26.130896 32.379406 46.743164 16.511506 33.469341 50.149347 20.021163 45.502413 66.138243 18.894155 4.811986 24.294086 22.907049 43.563935 27.438880 25.022255 5.959730 46.501579 24.781868 67.767400 26.646606 65.902994 98.427997 326 81.928197 178.206513 1504
vam_kesav_2009BX3717 14.185206 27.736920 43.178889 16.977045 24.477602 39.421935 12.068759 23.609956 43.441913 13.114530 30.708384 55.006412 10.966961 1.908946 14.997097 27.462033 33.787699 27.440542 17.923550 9.765077 35.356517 20.380106 58.223180 26.997692 36.185666 61.675096 144 57.997783 113.677897 1807
vam_kesav_2009BX3719 15.074456 23.615765 37.999695 8.928032 17.372787 35.598886 5.231393 18.061960 33.928567 6.172667 25.550927 40.147223 2.648930 0.126355 6.427000 27.455449 18.379168 27.314107 12.247431 2.952324 33.249735 20.278697 50.925350 26.632790 7.946468 32.496836 2 38.576216 153.380021 592
vam_kesav_2009BX3721 20.940484 33.845473 48.305002 14.497240 22.797499 42.662478 11.190012 23.303454 39.266315 15.765018 32.820671 48.193530 14.956456 2.748010 21.499135 27.486444 47.068207 27.448859 19.786292 5.263471 38.461130 24.733261 58.522609 26.608319 49.692940 78.061692 323 56.451455 134.888398 1232
vam_kesav_2009BX3724 20.820302 36.129889 56.495446 5.624998 12.511985 31.765092 17.823744 28.226653 47.766252 21.877767 37.142217 60.660305 9.027456 1.171940 17.678345 27.445572 39.493371 27.470417 13.990139 3.743987 30.804078 22.873295 56.134355 26.958269 26.762606 75.496745 227 47.547759 127.762693 942
vam_kesav_2009BX3733 14.476775 20.619774 35.222544 10.698368 18.702372 39.024495 17.949341 21.640172 37.653991 20.937064 27.762734 45.091405 4.759787 0.251768 12.014845 27.485268 28.652873 14.789667 12.876809 3.839529 29.379549 20.535938 49.800932 26.372457 16.597997 47.009070 19 38.325483 140.041252 383
vam_lal_2006AU0462 16.883377 24.582132 43.575021 18.068093 26.471730 55.012379 7.882190 17.491020 37.589388 12.400712 22.266308 32.894945 12.895115 1.777479 22.006915 16.478036 36.886841 27.441351 30.045705 6.003010 37.442721 9.360428 61.621692 25.858407 45.088648 137.695794 137 109.687509 172.059565 600
vam_lal_2009BX3659 8.904336 18.104235 40.295390 13.877518 24.041492 47.022822 16.177027 21.002393 37.541486 15.352430 20.649812 36.143032 6.080532 0.267802 16.591389 27.444693 35.942807 27.450380 8.935157 1.298174 26.525125 19.632369 49.129133 27.023726 19.296430 68.591260 168 27.155942 99.630651 420
vam_lal_2009BX3660 15.893119 22.657431 40.413332 15.253840 24.003179 51.668222 7.522186 19.908410 44.537969 6.980146 22.226164 48.178116 8.021119 0.218735 15.021056 5.153763 35.767211 27.439719 16.732977 8.078830 28.783222 22.308364 60.130563 27.227784 22.403484 80.393172 225 60.338592 125.046087 1036
vam_lal_2009BX3663 7.324881 16.676894 32.577837 9.245953 19.772441 35.571178 13.180636 25.065669 36.769150 16.367991 32.173323 50.044135 10.326168 1.949096 21.822296 27.463843 43.705635 27.452830 14.542437 4.299138 30.980973 24.006316 50.701555 26.719460 36.170750 132.771914 195 40.181190 120.141113 560
vam_lal_2009BX3670 17.935845 32.402600 51.655645 14.415717 25.537866 37.596051 12.684609 29.716081 47.911417 17.368366 40.146596 59.493948 5.634559 0.201166 15.015887 27.454931 24.286421 6.392338 16.335476 3.683742 36.661622 22.767348 57.706358 27.285028 20.500494 108.089183 2 52.450902 163.540173 1014
