img glcm-cs-ct1 glcm-cs-ct6 glcm-cs-ct20 glcm-cs-en1 glcm-cs-en6 glcm-cs-en20 glcm-cs-hm1 glcm-cs-hm6 glcm-cs-hm20 glcm-cs-cr1 glcm-cs-cr6 glcm-cs-cr20 glcm-h-ct1 glcm-h-ct6 glcm-h-ct20 glcm-h-en1 glcm-h-en6 glcm-h-en20 glcm-h-hm1 glcm-h-hm6 glcm-h-hm20 glcm-h-cr1 glcm-h-cr6 glcm-h-cr20 glcm-l-ct1 glcm-l-ct6 glcm-l-ct20 glcm-l-en1 glcm-l-en6 glcm-l-en20 glcm-l-hm1 glcm-l-hm6 glcm-l-hm20 glcm-l-cr1 glcm-l-cr6 glcm-l-cr20 glcm-shsl-ct1 glcm-shsl-ct6 glcm-shsl-ct20 glcm-shsl-en1 glcm-shsl-en6 glcm-shsl-en20 glcm-shsl-hm1 glcm-shsl-hm6 glcm-shsl-hm20 glcm-shsl-cr1 glcm-shsl-cr6 glcm-shsl-cr20 glcm-shsv-ct1 glcm-shsv-ct6 glcm-shsv-ct20 glcm-shsv-en1 glcm-shsv-en6 glcm-shsv-en20 glcm-shsv-hm1 glcm-shsv-hm6 glcm-shsv-hm20 glcm-shsv-cr1 glcm-shsv-cr6 glcm-shsv-cr20 glcm-v-ct1 glcm-v-ct6 glcm-v-ct20 glcm-v-en1 glcm-v-en6 glcm-v-en20 glcm-v-hm1 glcm-v-hm6 glcm-v-hm20 glcm-v-cr1 glcm-v-cr6 glcm-v-cr20
nirp_rubens_cp_tr_260 3951245 61548771 170468391 28990.027 19597.779 13784.968 163706.277 95397.399 56689.414 1.000011 1.000436 1.001210 355308329 1467860109 2265614168 57166.922 48012.473 34692.981 178102.930 108507.562 62907.191 1.111423 1.000000 1.000000 22900777 260442133 665359711 21582.067 13747.362 10469.678 134205.148 70253.191 44518.794 1.000322 1.029776 1.000000 169111294 759331490 1238138105 30020.685 20550.439 15100.626 102659.841 46823.855 26933.340 1.047784 1.000000 1.000000 92157750 489173884 849924693 25532.700 17892.245 13695.723 99856.089 45082.264 26486.106 1.000000 -0.978430 1.000000 25967817 337662142 882829843 18989.618 11515.470 8165.532 131267.411 65969.940 39716.104 1.000000 1.000000 1.016375
nirp_rubens_fa000005 16365607 168391138 375374703 8474.675 4828.903 3555.575 84945.856 30273.104 17489.881 1.000000 1.000000 1.000001 273637986 773409513 977099597 15010.754 8402.516 6224.338 127360.905 50156.888 28999.466 1.000000 1.000000 1.000000 150646304 642719508 1059474317 5300.917 3409.100 2672.686 39235.131 19138.363 13140.623 1.000034 1.002934 1.000000 840810539 1972920167 2223438276 26793.247 14204.911 12100.422 45009.445 22184.636 17502.458 1.002447 1.000000 -3.004145 496386237 1396271733 1814565386 21011.683 10880.191 9240.292 43230.347 19701.640 15022.871 1.006534 1.041448 1.000000 171366840 797919942 1372799578 8401.574 5036.436 3387.751 38920.473 19220.802 12600.917 1.000000 1.000000 1.000000
nirp_rubens_gla_hag_43808 3748965 41175505 133414869 59586.725 54846.357 44043.805 146460.100 93601.801 66492.999 1.000000 1.000023 1.000000 45059325 80325143 86864077 40005.669 66659.550 54916.465 206992.732 158832.070 126028.387 1.000000 1.000000 1.000000 41462820 383831711 1200864907 56844.084 52695.055 42080.772 117466.944 85082.081 62480.258 1.000000 1.000000 1.000000 350680345 806334543 1489595600 72676.107 64349.324 52411.071 122092.439 97693.215 77584.826 1.000204 1.000000 1.000000 161831051 577382835 1336799369 72419.710 64169.086 52052.317 125886.319 99022.077 78150.523 1.000000 1.000011 1.000000 41956151 387688609 1231488978 57219.703 53183.660 42577.641 108945.243 78874.545 57896.669 1.000000 1.000000 1.003915
nirp_rubens_hasmg_953_15 12081185 50306270 153039447 22228.810 14991.320 10518.861 155457.804 91800.116 47338.120 1.000025 1.001102 1.006975 119865611 276419634 422616329 27932.813 18309.105 12924.084 162873.222 94613.262 49463.463 1.000000 1.500065 1.298665 62993753 134970433 234322002 7413.855 5903.160 5397.944 40060.150 25533.394 21252.626 1.000013 1.001791 1.030420 890959819 1354974831 1646758669 14594.569 10308.729 8199.116 43101.890 24267.147 16642.511 1.000000 1.029096 1.392116 711313300 1111486352 1350891251 9206.306 5523.613 4702.425 34954.664 17845.448 12020.683 1.000000 1.000000 1.000000 64476165 174388734 391308711 11097.233 9308.228 7892.154 44398.431 29808.736 23683.814 1.000000 1.005463 1.000000
nirp_rubens_mnemg_00_1873_55 3331095 50796310 172308100 49472.876 42241.080 35788.491 175343.967 124388.111 93428.232 1.000000 1.000000 1.000000 161696246 566728998 929650768 48620.951 41292.741 33027.815 169995.908 107100.487 67000.152 1.000000 1.005526 1.033736 53504824 257935700 595926653 33422.293 26280.127 22520.230 125047.267 80619.549 63299.531 1.000000 1.000000 1.000000 448771496 1259207597 1827235988 41751.554 31483.902 26133.010 93712.730 55197.596 39671.152 1.000213 1.000000 1.000000 306516361 949359644 1352628973 37782.866 29046.884 24758.393 87569.105 51344.992 37628.775 1.000000 1.001097 1.000001 54873890 308384079 814690926 27057.605 19956.716 15964.065 124869.557 78036.052 58333.341 1.000000 1.000000 1.000000
nirp_rubens_mnemg_00_1883_98 14717202 52475124 150625542 37411.519 28135.033 20022.326 169700.058 115153.075 70716.383 1.000000 1.000000 1.000000 79573459 213712839 341803634 43001.777 32088.798 21137.043 170913.441 105676.081 55373.662 1.000173 1.000000 1.021721 181152228 436973201 637220668 26954.615 17947.820 13238.689 124821.169 72960.002 47661.812 1.000000 1.000000 1.000606 915614874 1967007536 2602816812 59422.384 42857.537 33120.149 99854.631 56407.934 38600.620 1.003497 1.000000 1.000000 670103261 1466671683 1874986592 54724.560 38848.353 30093.964 94780.952 52443.282 35781.486 1.000000 1.000000 1.000000 180156562 485883707 826527743 23806.749 15632.572 10840.636 122738.277 69474.843 42052.586 1.000000 1.000000 1.000000
nirp_rubens_mnemg_00_1883_99 10609762 49388179 137976700 55738.557 38945.386 60545.906 178073.981 133197.686 95075.769 1.000000 1.000000 1.000000 110390577 319256159 456207399 63490.923 45957.077 61949.580 172196.179 120396.206 78204.002 1.000183 1.000000 1.000000 171040084 412643310 551437760 41044.912 29600.054 21193.707 113891.279 71545.462 47257.308 1.000000 1.000052 1.001241 1025228707 1827753281 2178755795 40880.495 29096.673 20263.798 97703.760 57272.779 33601.435 1.000000 1.013624 1.000103 844637904 1619045265 1828500174 38835.695 27621.214 19186.385 89329.637 50946.017 29290.423 1.000000 1.005961 1.000000 173810678 464195755 722834731 40840.266 29598.561 20833.062 116687.626 74312.941 47692.983 1.000001 1.000563 1.044487
nirp_rubens_mnemg_10_1944_115 37441073 190010643 466818449 26146.987 18037.814 12536.397 126292.588 71294.951 41617.380 1.000010 1.000614 1.097554 444762112 1337221328 1686809374 23567.817 16327.423 10093.270 125015.653 62967.486 29767.526 1.000000 1.000582 1.000000 99437127 402693233 708719912 11302.950 6659.217 4819.209 70065.781 30945.081 18779.164 1.000000 1.000000 1.002443 740666191 2154673488 3089549629 34805.467 19377.917 12185.215 63799.072 28631.220 16194.769 1.000000 1.000000 -3.734399 589827265 1790746780 2467168544 29291.924 15266.450 9997.931 54511.406 23221.814 13568.985 1.000884 1.000000 1.000000 98781686 560198260 1202282868 10775.266 6107.893 3852.440 69554.047 29778.035 16299.894 1.000000 1.000000 1.031168
nirp_rubens_o-77 1641573 17993543 48691895 29825.054 23233.557 17406.013 167326.549 114625.111 71255.399 1.000000 1.000000 1.000000 150800395 448581408 828929112 25732.275 19255.566 12761.836 141819.878 91100.985 46618.510 1.000014 1.006748 1.000000 58120408 286400401 781385162 8890.560 6475.401 5446.229 66377.722 34997.518 24261.259 1.000040 1.000000 1.000000 571285072 1161369294 1554539902 16097.375 11266.711 7595.219 63216.480 34112.010 20974.497 1.000295 1.000000 1.000000 441355224 923445127 1239030703 11251.653 7887.731 4991.035 64652.532 31634.764 17933.219 1.000005 1.054200 1.000000 59171010 306388202 855655825 12145.301 9304.016 6944.448 70147.688 39581.292 27044.159 1.000000 1.003162 1.000000
nirp_rubens_op_0049 4887511 72163845 266541899 8876.659 4908.096 3618.361 112853.605 43115.128 24110.837 1.000000 1.000000 1.000000 15649927 44231032 65834165 28867.566 17599.307 13601.794 179220.911 96971.653 64881.558 1.000011 1.019177 1.000000 11684526 158370045 495290758 9427.933 5576.469 4129.661 109856.052 46877.810 26917.790 1.000001 1.000003 1.011149 177405897 718165378 1107854712 62265.500 24843.085 50043.512 141911.720 105951.633 88163.248 1.000000 -0.425406 1.000000 139785233 500237743 804064795 41964.330 59862.102 41557.028 139812.123 101514.040 84925.856 1.000000 -1.673203 0.965597 14430521 222608092 783096744 11821.469 8007.761 4932.103 96366.678 40730.500 22406.239 1.000250 1.337650 1.059578
nirp_rubens_op158 21499443 321272624 950136864 6560.353 3360.004 2321.491 84355.063 28855.143 13207.087 1.000000 1.000000 1.000000 18218890 43493032 64467854 30782.878 17772.677 13615.677 181515.842 93242.608 57913.752 1.000000 1.000000 1.000000 61797974 536025915 1205219608 4471.810 2430.755 1661.799 56835.349 20116.023 9489.918 1.000000 1.182954 1.000000 322222752 990991565 1554219739 49410.531 60129.038 48281.412 106981.908 69308.331 53153.588 1.000244 1.000000 1.000000 216608746 892786030 1668589771 27400.001 14229.367 9263.321 76427.975 31961.088 18432.837 1.001957 1.000000 1.000000 69878360 659795462 1556928670 55051.561 41725.456 28786.760 91565.731 55534.802 35871.676 1.000000 1.000000 -2.170951
nirp_rubens_op276 6160618 73172712 188056851 13728.590 8338.602 5417.850 131358.484 59693.819 27418.513 1.000019 1.000933 1.074926 79284777 244218957 273389377 31260.971 19741.615 15493.866 179785.413 100613.970 66641.901 1.000000 1.000000 1.000000 22223710 146307435 439266750 7952.185 5179.276 3798.051 88850.724 39326.625 23183.795 1.000000 1.002994 1.000000 145213322 574952971 1128987154 37554.451 29129.391 19400.190 82491.238 45904.650 28381.503 1.003337 1.000000 1.000000 99916408 365608837 674303204 15040.842 10565.450 7395.432 65926.883 28761.899 16924.922 1.001129 1.004103 1.000000 25214189 201835092 609216469 24109.648 19537.736 12898.514 97480.768 50135.038 29731.608 1.013306 1.000000 1.000000
nirp_rubens_plymm_014 13910363 126445145 302095875 10232.008 5148.766 3817.991 96919.323 33685.662 13968.659 1.000109 1.078218 1.000000 573681208 2254862770 3886908492 12717.272 5941.263 3695.815 133232.253 47470.161 16994.913 1.000351 1.000000 1.000000 78994978 476306235 794274480 3147.031 2029.848 1763.866 29472.095 11552.077 7554.157 1.000170 1.000000 1.000000 290495629 1221814779 1997930865 26389.669 15816.772 9217.068 55092.918 26537.860 15492.937 1.000000 1.541594 1.000000 125251697 714608794 1235012626 10749.452 5329.453 2861.253 43037.478 16419.691 9140.116 1.000000 1.000000 1.000000 81312822 516462889 923041031 17215.626 11772.320 7260.807 42158.813 21404.579 13684.721 1.001382 1.000000 1.000000
nirp_rubens_po_225 10061337 111910789 386320901 13521.374 7881.885 5575.127 124267.464 54397.131 27950.482 1.000267 1.027600 1.000000 308292272 977142814 1678171617 17004.233 9869.210 7089.239 153090.511 72254.536 37648.524 1.000142 1.134966 1.327608 43839266 162363641 327109186 6347.914 4380.699 3579.599 63162.522 31924.174 21706.416 4.634235 1.000000 1.000000 199990637 675793647 1426856341 20000.541 14156.359 8735.598 72715.331 34170.160 19403.686 1.000000 1.000000 1.000000 151200958 527581857 1014349985 9237.682 5688.565 4211.922 57319.401 23072.450 13604.327 1.000000 1.111831 1.000000 45845641 227822313 577925252 14492.435 10642.528 6726.257 71374.249 38322.881 24213.070 1.013512 1.000000 -0.172847
nirp_rubens_po_276 21534709 180508730 558155881 8550.388 5360.161 3871.335 88377.374 41899.225 22161.947 1.004109 1.000000 1.366657 3386769 13535125 25196870 25514.550 15781.546 12111.330 154483.662 85681.530 54779.247 1.000000 1.000000 1.000000 41264935 245284671 666118866 6194.873 4081.527 3116.339 59242.595 27719.369 17442.596 1.000139 1.000000 1.000000 171872174 479077766 683007750 53023.652 52724.540 8277.277 154499.227 131418.483 117753.918 1.000000 1.000000 1.000000 97472633 344756455 629230650 50652.721 58740.894 29099.556 140255.583 116871.334 101739.296 1.000000 1.000000 1.000000 55248980 391676323 1179486331 17488.739 13610.075 7967.242 56838.361 31865.856 19585.874 1.001417 1.000000 1.000000
nirp_rubens_po_5 6827045 86485887 219463765 10290.872 5476.185 4327.549 98131.954 33123.308 17907.610 1.000022 1.001637 1.000000 247486963 988978751 1632158348 10369.662 5696.042 3875.018 123761.635 47544.367 23900.798 1.000000 1.000000 1.000000 84548271 411889442 948380160 4213.241 2992.716 2361.448 36483.899 18689.573 11583.551 1.000000 1.000000 1.000000 437296032 1415272305 2328897787 27094.902 18453.579 10828.954 50008.569 27274.759 15894.391 1.000000 1.001214 1.001130 218880505 841668434 1456216707 23265.049 16853.932 9980.276 51048.553 27278.311 16425.159 1.000000 1.182246 1.000000 88607600 474246264 1138705705 5920.797 3429.031 2267.085 35900.150 17924.435 10614.015 1.000000 1.130391 1.000000
nirp_rubens_som_hm_a256 5218786 64411587 226779731 19923.603 12706.892 8242.618 149588.377 74741.097 35607.288 1.000000 1.000000 1.000000 115463886 386094606 523043846 34084.444 21648.095 15071.568 197598.132 110335.962 62485.008 1.000008 1.000888 1.039298 10083569 115476757 392110652 10912.746 5997.477 4112.804 117728.984 47531.866 24171.140 1.000704 1.000000 1.000000 163774034 631334947 1061814654 50073.317 37663.403 26507.408 113847.293 61773.213 38796.640 1.167670 1.000000 1.000000 140655711 516571696 795819878 19324.058 11385.255 6899.065 94151.288 37929.456 20134.176 1.027098 1.000000 0.961154 13362117 182982464 660726179 36176.857 30085.958 22012.105 129140.816 65006.555 38898.956 1.000000 1.008750 1.030160
nirp_rubens_truri_1923_52 8586792 97512637 308324916 44271.541 63673.913 53516.092 212937.741 152455.665 114933.820 1.000016 1.000713 1.001735 21780042 74000378 92030503 79984.410 64413.913 54360.706 229886.533 159347.559 113145.819 1.000059 1.002763 1.020428 5239574 37988408 87291950 42690.692 28772.868 20413.227 179330.671 97433.704 55598.086 1.000272 1.016322 1.000000 101639693 597761908 973063198 63524.553 48762.959 35831.578 187481.665 112215.371 67762.897 1.000000 1.088405 1.000000 81516877 475054646 736365350 51640.846 36764.739 26021.232 173681.736 97195.225 55314.575 1.000000 1.000000 1.000000 8896311 95688355 286381002 52928.025 36603.144 26903.270 185973.634 108947.259 66741.893 1.000000 1.020533 1.000000
nirp_rubens_twcms_b9984 9305350 104110930 264136034 11338.922 6132.542 3997.969 117988.235 49047.075 21962.623 1.000035 1.003322 1.000000 101615531 240608138 352680199 22856.771 13168.862 9664.008 159491.362 79069.391 45167.970 1.000001 1.000060 1.000641 31019210 315682995 815053025 7886.020 4558.552 3077.119 85011.821 32709.056 17549.615 1.000085 1.011062 1.000000 292710239 1093006610 1692930972 34830.744 21962.488 15831.768 76871.839 36758.734 23238.563 1.000000 1.544466 1.000000 211012492 799645172 1399643790 24117.466 14070.161 10084.426 70420.747 29887.064 17789.462 1.000000 1.000000 1.000000 38656781 441063993 1158768867 12692.313 8877.907 5514.802 82664.884 33594.414 18185.828 1.000000 1.010946 1.000000
nirp_rubens_twcms_c161 10615261 142612255 422069906 14296.890 9183.196 5701.255 114459.789 55227.750 25034.809 1.000157 1.007947 1.000000 110524106 262404988 280523625 33019.853 20633.860 16110.858 161646.957 86430.832 53752.708 1.000000 1.000000 1.000000 54528361 406098371 810117064 7843.493 4546.259 3539.840 65769.090 25529.414 15297.775 1.000441 1.028566 1.000000 408642526 1578905026 2037230201 40654.630 21666.924 15138.712 63568.301 29424.339 19554.440 1.000000 1.000000 1.000000 260531797 1060906359 1332481944 32655.140 16843.591 12351.953 57579.091 25143.976 17563.623 1.000000 1.000000 1.000000 61768549 579808592 1364889272 10347.057 5871.251 3199.735 64573.358 25402.582 13631.513 1.000000 1.000000 1.000000
nirp_rubens_twcms_g1191 7987844 96580407 261794860 10529.684 5952.998 4188.885 123119.197 54041.080 28239.468 1.000000 1.000000 1.000000 8744454 34841626 68652610 32275.297 20087.459 13599.095 181386.603 97745.362 58030.510 1.000000 1.000000 1.000000 27145006 296905612 801442474 9430.358 5101.396 3371.740 101639.574 40095.414 21011.828 1.000004 1.001865 1.000000 103477188 648445926 1464791062 57349.792 62940.587 15981.770 144996.836 104679.505 75119.798 1.000011 1.000000 1.007146 46185494 395090039 1113867166 58997.316 36652.796 56288.572 135334.824 90966.931 64909.984 1.000000 1.000000 1.000000 31738932 366914394 997578852 21645.678 16070.797 10410.743 96332.806 42792.766 24044.789 1.000000 1.000276 1.011387
nirp_rubens_twcms_g3894 23820561 345995798 1019907363 5772.658 2892.063 1947.103 76828.682 25392.669 10653.972 1.000006 1.001565 1.003694 9959495 38399748 64263809 35750.033 21904.300 17228.840 185951.143 106286.993 70487.061 1.000000 1.000000 1.000000 34251594 271826287 596408264 5549.215 3205.678 2367.233 60234.250 22579.577 11745.107 1.000000 1.000017 1.000000 238753540 763167808 1091559162 17185.464 27756.631 58790.963 111052.841 77552.241 62571.086 1.000000 1.001050 1.000000 152427691 530771665 760775116 24739.693 49409.311 41582.430 95240.507 59419.712 48125.483 1.000000 1.004961 1.000000 48745761 517254194 1366838734 25975.418 18348.348 9802.049 67025.691 32736.711 16741.613 1.000000 1.007404 1.000000
nirp_rubens_va_pc_2006bh7526 14242330 152771935 523641466 14938.562 10056.358 7442.718 98764.073 50320.384 30439.977 1.000004 1.000166 1.002705 27449918 60182505 98717835 17093.283 10697.794 7562.142 133542.396 68815.405 37720.431 1.000000 1.000000 1.000000 45209938 213098159 494968570 7653.879 5538.584 4653.575 53652.816 27797.773 20110.624 1.000000 1.000056 1.230668 746947615 1589969404 1955717014 12138.459 50151.453 42619.422 80180.634 55769.683 46381.717 1.001799 1.000000 1.000000 521971742 1104229019 1356494562 50921.000 36700.187 31591.572 66148.690 43418.462 36133.637 1.000000 1.000000 1.000000 53154362 355168599 1007363716 16628.617 13486.290 9005.630 56801.062 33046.015 22763.748 1.000004 1.000345 1.000000
nirp_rubens_va_pc_2006bh7530 2743084 42980376 135113916 15987.894 11355.152 8387.744 144072.765 74544.446 42553.287 1.000000 1.000000 1.000000 12536882 50352556 106326975 31249.265 21409.532 16843.020 186462.266 112888.666 74382.526 1.000000 1.000000 1.000000 14091602 102422846 290701715 10841.123 8153.854 7241.161 81176.701 43366.974 33958.849 1.000000 1.000086 1.005497 212338064 695151788 991247217 17475.906 12029.543 10261.303 48667.236 26293.639 21117.007 1.000066 1.000000 1.005582 137094618 490443909 815463461 11082.041 6958.011 6226.101 47908.055 22086.500 17221.294 1.000107 1.001047 1.037218 14808843 117956758 346221523 11177.833 9082.929 7743.194 81468.757 43643.043 31692.938 1.000000 1.000000 1.028936
nirp_rubens_va_pc_2006bh7543 5183038 79971922 268914080 11089.927 6214.962 4254.040 124619.033 50825.463 26191.700 1.000000 1.000683 1.000000 19422119 64470191 130198855 19235.610 10582.401 7456.169 161376.579 73604.691 37850.093 1.000000 1.000000 1.000000 51758313 302649514 807568201 9621.045 5796.778 4107.765 87378.497 37659.877 21393.723 1.000000 1.008186 1.000000 367156067 1244146765 1875607725 63719.251 45869.993 34963.295 98242.382 57978.945 41537.833 1.000000 1.000000 -10.914581 257205972 812753446 1344114750 59454.604 43641.609 33673.026 97031.990 56237.401 40332.037 1.000000 1.000000 -2.423170 55370214 386734460 1116417008 7699.705 4370.068 2776.683 77873.998 31067.933 16556.390 1.000000 1.000000 1.000000
nirp_rubens_va_pc_2006bh7765 6946141 112225994 469303953 21516.807 15024.596 11201.094 129626.706 70270.147 43994.631 1.000000 1.000000 1.000000 23010208 71381146 152631504 23736.052 14960.816 9849.706 158914.194 80906.027 41267.059 1.000000 1.000154 1.000000 61922261 228542498 586757669 16558.983 10491.495 8278.470 105206.551 49957.343 33250.163 1.000714 1.000869 1.020437 403309349 1297143712 1706185680 60238.181 65721.677 52202.074 110796.743 72089.564 55768.550 1.000000 1.000000 1.101329 274889442 833265671 1084833185 42867.608 58037.523 46625.521 104732.818 66319.209 51462.372 1.020357 1.000000 1.000000 66412526 350456264 1124869594 15511.049 10172.817 6250.547 95859.884 44485.579 26908.245 1.000443 1.000035 1.000000
nirp_rubens_va_pc_2007bp0891 9845638 116859481 398084124 54096.859 49683.746 40325.419 128963.697 77859.225 54526.558 1.000000 1.000123 1.000000 46153889 112286541 147312003 67442.682 57703.780 46676.010 205344.050 143459.625 105964.150 1.000000 1.000000 1.000000 32144225 277254485 809461106 53239.572 49236.613 40096.119 125273.101 80934.926 57818.681 1.000000 1.000000 1.272278 276554903 655643354 1184255492 75130.359 71808.491 43311.475 189158.354 160057.859 136782.997 1.000286 1.000000 1.000000 89788517 420144551 1126613024 68571.709 67644.304 74697.640 194649.020 162897.443 137636.898 1.000014 1.000072 1.004061 37036054 305538507 837299172 56755.690 53162.264 43743.141 108146.898 74457.521 55330.237 1.000003 1.000865 1.000000
